"id","Count","Price","ItemId"
1049,1,50,"93R0qXalLlvkNAbn8DBg"
1050,1,50,"93R0qXalLlvkNAbn8DBg"
1051,1,50,"93R0qXalLlvkNAbn8DBg"
1052,1,50,"93R0qXalLlvkNAbn8DBg"
1053,1,50,"93R0qXalLlvkNAbn8DBg"
1054,1,50,"93R0qXalLlvkNAbn8DBg"
1055,1,50,"93R0qXalLlvkNAbn8DBg"
1056,34,51,"93R0qXalLlvkNAbn8DBg"
1057,2,1390,"B2WEpv54Nm2xYj1xJrXk"
1058,19,3742,"B2WEpv54Nm2xYj1xJrXk"
1059,67,3743,"B2WEpv54Nm2xYj1xJrXk"
1060,37,3743,"B2WEpv54Nm2xYj1xJrXk"
1061,8,3749,"B2WEpv54Nm2xYj1xJrXk"
1062,7,3750,"B2WEpv54Nm2xYj1xJrXk"
1063,86,4000,"B2WEpv54Nm2xYj1xJrXk"
1064,61,999,"B2WEpv54Nm30Lj1xJrXk"
1065,28,999,"B2WEpv54Nm30Lj1xJrXk"
1066,3,1000,"B2WEpv54Nm30Lj1xJrXk"
1067,8,2000,"B2WEpv54Nm30Lj1xJrXk"
1068,4,10000,"B2WEpv54Nm30Lj1xJrXk"
1069,1,130,"B2WEpv54Nm6xYj1xJrXk"
1070,1,130,"B2WEpv54Nm6xYj1xJrXk"
1071,1,140,"B2WEpv54Nm6xYj1xJrXk"
1072,1,145,"B2WEpv54Nm6xYj1xJrXk"
1073,1,149,"B2WEpv54Nm6xYj1xJrXk"
1074,1,150,"B2WEpv54Nm6xYj1xJrXk"
1075,1,150,"B2WEpv54Nm6xYj1xJrXk"
1076,1,150,"B2WEpv54Nm6xYj1xJrXk"
1077,1,150,"B2WEpv54Nm6xYj1xJrXk"
1078,1,150,"B2WEpv54Nm6xYj1xJrXk"
1079,1,169,"B2WEpv54Nm6xYj1xJrXk"
1080,1,178,"B2WEpv54Nm6xYj1xJrXk"
1081,3,180,"B2WEpv54Nm6xYj1xJrXk"
1082,1,180,"B2WEpv54Nm6xYj1xJrXk"
1083,1,180,"B2WEpv54Nm6xYj1xJrXk"
1084,27,53,"B2WEpv54Nm77Lj1xJrXk"
1085,19,53,"B2WEpv54Nm77Lj1xJrXk"
1086,7,53,"B2WEpv54Nm77Lj1xJrXk"
1087,16,54,"B2WEpv54Nm77Lj1xJrXk"
1088,60,55,"B2WEpv54Nm77Lj1xJrXk"
1089,21,55,"B2WEpv54Nm77Lj1xJrXk"
1090,13,55,"B2WEpv54Nm77Lj1xJrXk"
1091,1,56,"B2WEpv54Nm77Lj1xJrXk"
1092,8,57,"B2WEpv54Nm77Lj1xJrXk"
1093,1,60,"B2WEpv54Nm77Lj1xJrXk"
1094,16,64,"B2WEpv54Nm77Lj1xJrXk"
1095,1,64,"B2WEpv54Nm77Lj1xJrXk"
1096,9,66,"B2WEpv54Nm77Lj1xJrXk"
1097,7,66,"B2WEpv54Nm77Lj1xJrXk"
1098,1,67,"B2WEpv54Nm77Lj1xJrXk"
1099,1,545002,"B2WEpv54NmJKYj1xJrXk"
1100,1,625002,"B2WEpv54NmJKYj1xJrXk"
1101,1,799999,"B2WEpv54NmJKYj1xJrXk"
1102,1,799999,"B2WEpv54NmJKYj1xJrXk"
1103,1,799999,"B2WEpv54NmJKYj1xJrXk"
1104,1,98,"B2WEpv54NmORLj1xJrXk"
1105,2,99,"B2WEpv54NmORLj1xJrXk"
1106,1,100,"B2WEpv54NmORLj1xJrXk"
1107,1,116,"B2WEpv54NmORLj1xJrXk"
1108,2,117,"B2WEpv54NmORLj1xJrXk"
1109,2,117,"B2WEpv54NmORLj1xJrXk"
1110,2,118,"B2WEpv54NmORLj1xJrXk"
1111,1,119,"B2WEpv54NmORLj1xJrXk"
1112,1,120,"B2WEpv54NmORLj1xJrXk"
1113,1,120,"B2WEpv54NmORLj1xJrXk"
1114,1,130,"B2WEpv54NmORLj1xJrXk"
1115,3,150,"B2WEpv54NmORLj1xJrXk"
1116,1,150,"B2WEpv54NmORLj1xJrXk"
1117,1,195,"B2WEpv54NmORLj1xJrXk"
1118,1,210,"B2WEpv54NmORLj1xJrXk"
1119,5,70000,"B2WEpv54NmR1Yj1xJrXk"
1120,1,75000,"B2WEpv54NmR1Yj1xJrXk"
1121,1,84000,"B2WEpv54NmR1Yj1xJrXk"
1122,1,84999,"B2WEpv54NmR1Yj1xJrXk"
1123,4,108888,"B2WEpv54NmR1Yj1xJrXk"
1124,1,149995,"B2WEpv54NmR1Yj1xJrXk"
1125,1413,32,"B2WEpv54NmZxYj1xJrXk"
1126,975,32,"B2WEpv54NmZxYj1xJrXk"
1127,627,32,"B2WEpv54NmZxYj1xJrXk"
1128,483,33,"B2WEpv54NmZxYj1xJrXk"
1129,471,33,"B2WEpv54NmZxYj1xJrXk"
1130,391,33,"B2WEpv54NmZxYj1xJrXk"
1131,1220,34,"B2WEpv54NmZxYj1xJrXk"
1132,125,34,"B2WEpv54NmZxYj1xJrXk"
1133,1686,35,"B2WEpv54NmZxYj1xJrXk"
1134,667,35,"B2WEpv54NmZxYj1xJrXk"
1135,1090,38,"B2WEpv54NmZxYj1xJrXk"
1136,5123,45,"B2WEpv54NmZxYj1xJrXk"
1137,444,49,"B2WEpv54NmZxYj1xJrXk"
1138,1581,50,"B2WEpv54NmZxYj1xJrXk"
1139,3490,54,"B2WEpv54NmZxYj1xJrXk"
1140,6,14000,"B2WEpv54Nml3Qj1xJrXk"
1141,1,14000,"B2WEpv54Nml3Qj1xJrXk"
1142,1,18000,"B2WEpv54Nml3Qj1xJrXk"
1143,1,24000,"B2WEpv54Nml3Qj1xJrXk"
1144,2,40000,"B2WEpv54NmrKYj1xJrXk"
1145,1,67,"BPjze3x2Q31OYR85vgZV"
1146,1,67,"BPjze3x2Q31OYR85vgZV"
1147,1,68,"BPjze3x2Q31OYR85vgZV"
1148,1,69,"BPjze3x2Q31OYR85vgZV"
1149,5,90,"BPjze3x2Q31OYR85vgZV"
1150,1,90,"BPjze3x2Q31OYR85vgZV"
1151,1,95,"BPjze3x2Q31OYR85vgZV"
1152,1,96,"BPjze3x2Q31OYR85vgZV"
1153,2,97,"BPjze3x2Q31OYR85vgZV"
1154,1,99,"BPjze3x2Q31OYR85vgZV"
1155,1,100,"BPjze3x2Q31OYR85vgZV"
1156,2,110,"BPjze3x2Q31OYR85vgZV"
1157,1,115,"BPjze3x2Q31OYR85vgZV"
1158,1,115,"BPjze3x2Q31OYR85vgZV"
1159,1,120,"BPjze3x2Q31OYR85vgZV"
1160,1,100000,"BPjze3x2Q391YR85vgZV"
1161,1,149995,"BPjze3x2Q391YR85vgZV"
1162,2,5000,"BPjze3x2Q3OpQR85vgZV"
1163,1,35000,"BPjze3x2Q3OpQR85vgZV"
1164,1,70,"BPjze3x2Q3ogQR85vgZV"
1165,1,70,"BPjze3x2Q3ogQR85vgZV"
1166,1,70,"BPjze3x2Q3ogQR85vgZV"
1167,1,80,"BPjze3x2Q3ogQR85vgZV"
1168,1,115,"BPjze3x2Q3ogQR85vgZV"
1169,1,120,"BPjze3x2Q3ogQR85vgZV"
1170,1,139,"BPjze3x2Q3ogQR85vgZV"
1171,2,140,"BPjze3x2Q3ogQR85vgZV"
1172,2,140,"BPjze3x2Q3ogQR85vgZV"
1173,1,140,"BPjze3x2Q3ogQR85vgZV"
1174,1,140,"BPjze3x2Q3ogQR85vgZV"
1175,1,145,"BPjze3x2Q3ogQR85vgZV"
1176,2,150,"BPjze3x2Q3ogQR85vgZV"
1177,1,150,"BPjze3x2Q3ogQR85vgZV"
1178,1,150,"BPjze3x2Q3ogQR85vgZV"
1179,2,90000,"BPjze3x2Q3wZQR85vgZV"
1180,35,25,"BPjze3x2Q3xpNR85vgZV"
1181,6,25,"BPjze3x2Q3xpNR85vgZV"
1182,5,25,"BPjze3x2Q3xpNR85vgZV"
1183,5,25,"BPjze3x2Q3xpNR85vgZV"
1184,4,25,"BPjze3x2Q3xpNR85vgZV"
1185,1,25,"BPjze3x2Q3xpNR85vgZV"
1186,24,26,"BPjze3x2Q3xpNR85vgZV"
1187,8,26,"BPjze3x2Q3xpNR85vgZV"
1188,30,27,"BPjze3x2Q3xpNR85vgZV"
1189,28,28,"BPjze3x2Q3xpNR85vgZV"
1190,119,29,"BPjze3x2Q3xpNR85vgZV"
1191,24,29,"BPjze3x2Q3xpNR85vgZV"
1192,1,30,"BPjze3x2Q3xpNR85vgZV"
1193,1,30,"BPjze3x2Q3xpNR85vgZV"
1194,2,35,"BPjze3x2Q3xpNR85vgZV"
1195,18,480,"BPjze3x2Q3ygYR85vgZV"
1196,18,498,"BPjze3x2Q3ygYR85vgZV"
1197,2,900,"BPjze3x2Q3ygYR85vgZV"
1198,1,999,"BPjze3x2Q3ygYR85vgZV"
1199,5,1000,"BPjze3x2Q3ygYR85vgZV"
1200,2,2000,"BPjze3x2Q3ygYR85vgZV"
1201,35,3449,"BPjze3x2Q3ygYR85vgZV"
1202,7,3450,"BPjze3x2Q3ygYR85vgZV"
1203,9,3500,"BPjze3x2Q3ygYR85vgZV"
1204,3,3888,"BPjze3x2Q3ygYR85vgZV"
1205,2,3999,"BPjze3x2Q3ygYR85vgZV"
1206,1,4498,"BPjze3x2Q3ygYR85vgZV"
1207,4,4500,"BPjze3x2Q3ygYR85vgZV"
1208,8,12,"BRn3x72JQ26lQzOMok41"
1209,45,14,"BRn3x72JQ26lQzOMok41"
1210,39,14,"BRn3x72JQ26lQzOMok41"
1211,9,14,"BRn3x72JQ26lQzOMok41"
1212,6,15,"BRn3x72JQ26lQzOMok41"
1213,6,16,"BRn3x72JQ26lQzOMok41"
1214,4,17,"BRn3x72JQ26lQzOMok41"
1215,21,18,"BRn3x72JQ26lQzOMok41"
1216,18,18,"BRn3x72JQ26lQzOMok41"
1217,11,18,"BRn3x72JQ26lQzOMok41"
1218,4,19,"BRn3x72JQ26lQzOMok41"
1219,16,20,"BRn3x72JQ26lQzOMok41"
1220,6,20,"BRn3x72JQ26lQzOMok41"
1221,5,20,"BRn3x72JQ26lQzOMok41"
1222,1,20,"BRn3x72JQ26lQzOMok41"
1223,153,20,"BRn3x72JQ2DYzOMok418"
1224,138,20,"BRn3x72JQ2DYzOMok418"
1225,59,20,"BRn3x72JQ2DYzOMok418"
1226,16,21,"BRn3x72JQ2DYzOMok418"
1227,362,22,"BRn3x72JQ2DYzOMok418"
1228,394,23,"BRn3x72JQ2DYzOMok418"
1229,268,23,"BRn3x72JQ2DYzOMok418"
1230,261,23,"BRn3x72JQ2DYzOMok418"
1231,2699,24,"BRn3x72JQ2DYzOMok418"
1232,2576,24,"BRn3x72JQ2DYzOMok418"
1233,395,25,"BRn3x72JQ2DYzOMok418"
1234,330,30,"BRn3x72JQ2DYzOMok418"
1235,30,30,"BRn3x72JQ2DYzOMok418"
1236,640,35,"BRn3x72JQ2DYzOMok418"
1237,1,7999,"BRn3x72JQ2MJLzOMok41"
1238,1,14000,"BRn3x72JQ2MJLzOMok41"
1239,1,20000,"BRn3x72JQ2MJLzOMok41"
1240,1,26900,"BRn3x72JQ2MJLzOMok41"
1241,319,400,"BRn3x72JQ2XDYzOMok41"
1242,139,1000,"BRn3x72JQ2XDYzOMok41"
1243,1,85000,"BRn3x72JQ2qXLzOMok41"
1244,1,89000,"BRn3x72JQ2qXLzOMok41"
1245,1,170,"BRn3x72JQ2rDQzOMok41"
1246,1,170,"BRn3x72JQ2rDQzOMok41"
1247,2,180,"BRn3x72JQ2rDQzOMok41"
1248,16,190,"BRn3x72JQ2rDQzOMok41"
1249,1,190,"BRn3x72JQ2rDQzOMok41"
1250,82,199,"BRn3x72JQ2rDQzOMok41"
1251,1,222,"BRn3x72JQ2rDQzOMok41"
1252,1,270,"BRn3x72JQ2rDQzOMok41"
1253,16,280,"BRn3x72JQ2rDQzOMok41"
1254,1,284,"BRn3x72JQ2rDQzOMok41"
1255,1,284,"BRn3x72JQ2rDQzOMok41"
1256,1,374,"BRn3x72JQ2rDQzOMok41"
1257,2,398,"BRn3x72JQ2rDQzOMok41"
1258,3,399,"BRn3x72JQ2rDQzOMok41"
1259,1,400,"BRn3x72JQ2rDQzOMok41"
1260,1,4000,"BRn3x72JQ2v7QzOMok41"
1261,1,4300,"BRn3x72JQ2v7QzOMok41"
1262,1,4400,"BRn3x72JQ2v7QzOMok41"
1263,1,4450,"BRn3x72JQ2v7QzOMok41"
1264,1,4497,"BRn3x72JQ2v7QzOMok41"
1265,1,4498,"BRn3x72JQ2v7QzOMok41"
1266,1,4499,"BRn3x72JQ2v7QzOMok41"
1267,1,4500,"BRn3x72JQ2v7QzOMok41"
1268,1,4500,"BRn3x72JQ2v7QzOMok41"
1269,1,5000,"BRn3x72JQ2v7QzOMok41"
1270,1,5000,"BRn3x72JQ2v7QzOMok41"
1271,1,5500,"BRn3x72JQ2v7QzOMok41"
1272,1,6300,"BRn3x72JQ2v7QzOMok41"
1273,1,8000,"BRn3x72JQ2v7QzOMok41"
1274,1,10000,"BRn3x72JQ2v7QzOMok41"
1275,1,89,"BRn3x72JQ2w7NzOMok41"
1276,6,90,"BRn3x72JQ2w7NzOMok41"
1277,34,92,"BRn3x72JQ2w7NzOMok41"
1278,29,92,"BRn3x72JQ2w7NzOMok41"
1279,7,93,"BRn3x72JQ2w7NzOMok41"
1280,16,94,"BRn3x72JQ2w7NzOMok41"
1281,1,95,"BRn3x72JQ2w7NzOMok41"
1282,1,97,"BRn3x72JQ2w7NzOMok41"
1283,4,98,"BRn3x72JQ2w7NzOMok41"
1284,34,99,"BRn3x72JQ2w7NzOMok41"
1285,1,99,"BRn3x72JQ2w7NzOMok41"
1286,5,129,"BRn3x72JQ2w7NzOMok41"
1287,14,135,"BRn3x72JQ2w7NzOMok41"
1288,15,138,"BRn3x72JQ2w7NzOMok41"
1289,35,140,"BRn3x72JQ2w7NzOMok41"
1290,2,3000,"BRn3x72JQ2xrYzOMok41"
1291,1,3499,"BRn3x72JQ2xrYzOMok41"
1292,1,4000,"BRn3x72JQ2xrYzOMok41"
1293,1,4900,"BRn3x72JQ2xrYzOMok41"
1294,1,5999,"BRn3x72JQ2xrYzOMok41"
1295,1,6000,"BRn3x72JQ2xrYzOMok41"
1296,1,8000,"BRn3x72JQ2xrYzOMok41"
1297,1,8000,"BRn3x72JQ2xrYzOMok41"
1298,1,10000,"BRn3x72JQ2xrYzOMok41"
1299,4,15000,"BRn3x72JQ2xrYzOMok41"
1300,4,19999,"BRn3x72JQ2xrYzOMok41"
1301,1,22222,"BRn3x72JQ2xrYzOMok41"
1302,1,25000,"BRn3x72JQ2xrYzOMok41"
1303,4,30000,"BRn3x72JQ2xrYzOMok41"
1304,1,38500,"BRn3x72JQ2xrYzOMok41"
1305,1,59000,"DBngxedVYJ11NX64wW8o"
1306,1,59999,"DBngxedVYJ11NX64wW8o"
1307,21,29,"DBngxedVYJ8ZQX64wW8o"
1308,20,29,"DBngxedVYJ8ZQX64wW8o"
1309,1,29,"DBngxedVYJ8ZQX64wW8o"
1310,26,30,"DBngxedVYJ8ZQX64wW8o"
1311,18,39,"DBngxedVYJ8ZQX64wW8o"
1312,1,40,"DBngxedVYJ8ZQX64wW8o"
1313,1,41,"DBngxedVYJ8ZQX64wW8o"
1314,4,43,"DBngxedVYJ8ZQX64wW8o"
1315,41,44,"DBngxedVYJ8ZQX64wW8o"
1316,17,44,"DBngxedVYJ8ZQX64wW8o"
1317,55,45,"DBngxedVYJ8ZQX64wW8o"
1318,24,45,"DBngxedVYJ8ZQX64wW8o"
1319,26,46,"DBngxedVYJ8ZQX64wW8o"
1320,31,47,"DBngxedVYJ8ZQX64wW8o"
1321,29,50,"DBngxedVYJ8ZQX64wW8o"
1322,1,35000,"DBngxedVYJB1YX64wW8o"
1323,1,4000,"DBngxedVYJJqYX64wW8o"
1324,1,4000,"DBngxedVYJJqYX64wW8o"
1325,3,4900,"DBngxedVYJJqYX64wW8o"
1326,1,5998,"DBngxedVYJJqYX64wW8o"
1327,3,5999,"DBngxedVYJJqYX64wW8o"
1328,2,8000,"DBngxedVYJJqYX64wW8o"
1329,2,15000,"DBngxedVYJJqYX64wW8o"
1330,1,24000,"DBngxedVYJJqYX64wW8o"
1331,1,35000,"DBngxedVYJJqYX64wW8o"
1332,1,1899,"DBngxedVYJMPNX64wW8o"
1333,1,1900,"DBngxedVYJMPNX64wW8o"
1334,6,2000,"DBngxedVYJMPNX64wW8o"
1335,3,2000,"DBngxedVYJMPNX64wW8o"
1336,1,2290,"DBngxedVYJMPNX64wW8o"
1337,1,2600,"DBngxedVYJMPNX64wW8o"
1338,2,2699,"DBngxedVYJMPNX64wW8o"
1339,1,2700,"DBngxedVYJMPNX64wW8o"
1340,1,2888,"DBngxedVYJMPNX64wW8o"
1341,40,2899,"DBngxedVYJMPNX64wW8o"
1342,1,2900,"DBngxedVYJMPNX64wW8o"
1343,1,3000,"DBngxedVYJMPNX64wW8o"
1344,2,3400,"DBngxedVYJMPNX64wW8o"
1345,1,3425,"DBngxedVYJMPNX64wW8o"
1346,1,3448,"DBngxedVYJMPNX64wW8o"
1347,1,11,"DBngxedVYJPQX64wW8oa"
1348,132,12,"DBngxedVYJPQX64wW8oa"
1349,100,12,"DBngxedVYJPQX64wW8oa"
1350,83,13,"DBngxedVYJPQX64wW8oa"
1351,185,14,"DBngxedVYJPQX64wW8oa"
1352,147,14,"DBngxedVYJPQX64wW8oa"
1353,10,14,"DBngxedVYJPQX64wW8oa"
1354,273,15,"DBngxedVYJPQX64wW8oa"
1355,51,16,"DBngxedVYJPQX64wW8oa"
1356,601,17,"DBngxedVYJPQX64wW8oa"
1357,134,17,"DBngxedVYJPQX64wW8oa"
1358,292,19,"DBngxedVYJPQX64wW8oa"
1359,3342,22,"DBngxedVYJPQX64wW8oa"
1360,125,44,"DBngxedVYJPQX64wW8oa"
1361,59,99,"DBngxedVYJPQX64wW8oa"
1362,1,70000,"DBngxedVYJREYX64wW8o"
1363,1,72500,"DBngxedVYJREYX64wW8o"
1364,1,75000,"DBngxedVYJREYX64wW8o"
1365,1,6400,"DBngxedVYJa0NX64wW8o"
1366,1,7450,"DBngxedVYJa0NX64wW8o"
1367,1,7500,"DBngxedVYJa0NX64wW8o"
1368,1,10000,"DBngxedVYJa0NX64wW8o"
1369,1,11999,"DBngxedVYJa0NX64wW8o"
1370,2,18000,"DBngxedVYJa0NX64wW8o"
1371,1,20000,"DBngxedVYJa0NX64wW8o"
1372,1,24500,"DBngxedVYJa0NX64wW8o"
1373,1,54999,"DBngxedVYJa0NX64wW8o"
1374,1,55000,"DBngxedVYJa0NX64wW8o"
1375,1,59999,"DBngxedVYJa0NX64wW8o"
1376,1,62000,"DBngxedVYJa0NX64wW8o"
1377,1,34000,"DBngxedVYJobLX64wW8o"
1378,3,35000,"DBngxedVYJobLX64wW8o"
1379,1,55000,"DBngxedVYJobLX64wW8o"
1380,2,100000,"DBngxedVYJobLX64wW8o"
1381,1,100000,"DBngxedVYJobLX64wW8o"
1382,31,53,"DBngxedVYJqlNX64wW8o"
1383,5,55,"DBngxedVYJqlNX64wW8o"
1384,6,59,"DBngxedVYJqlNX64wW8o"
1385,2,60,"DBngxedVYJqlNX64wW8o"
1386,2,64,"DBngxedVYJqlNX64wW8o"
1387,6,65,"DBngxedVYJqlNX64wW8o"
1388,7,69,"DBngxedVYJqlNX64wW8o"
1389,2883,75,"DBngxedVYJqlNX64wW8o"
1390,67,75,"DBngxedVYJqlNX64wW8o"
1391,2,75,"DBngxedVYJqlNX64wW8o"
1392,67,76,"DBngxedVYJqlNX64wW8o"
1393,3,76,"DBngxedVYJqlNX64wW8o"
1394,53,77,"DBngxedVYJqlNX64wW8o"
1395,7,77,"DBngxedVYJqlNX64wW8o"
1396,184,78,"DBngxedVYJqlNX64wW8o"
1397,1,38990,"EWGwnXPlY10wNJqekZ2R"
1398,1,39000,"EWGwnXPlY10wNJqekZ2R"
1399,1,40000,"EWGwnXPlY10wNJqekZ2R"
1400,1,43210,"EWGwnXPlY10wNJqekZ2R"
1401,2,45000,"EWGwnXPlY10wNJqekZ2R"
1402,1,54000,"EWGwnXPlY10wNJqekZ2R"
1403,3,65000,"EWGwnXPlY10wNJqekZ2R"
1404,1,74999,"EWGwnXPlY10wNJqekZ2R"
1405,1,84000,"EWGwnXPlY10wNJqekZ2R"
1406,1,85000,"EWGwnXPlY10wNJqekZ2R"
1407,1,99999,"EWGwnXPlY10wNJqekZ2R"
1408,1,100000,"EWGwnXPlY10wNJqekZ2R"
1409,1,119000,"EWGwnXPlY10wNJqekZ2R"
1410,1,180000,"EWGwnXPlY10wNJqekZ2R"
1411,7,25,"EWGwnXPlY111YJqekZ2R"
1412,2,25,"EWGwnXPlY111YJqekZ2R"
1413,1,25,"EWGwnXPlY111YJqekZ2R"
1414,1,25,"EWGwnXPlY111YJqekZ2R"
1415,1,27,"EWGwnXPlY111YJqekZ2R"
1416,1,50,"EWGwnXPlY111YJqekZ2R"
1417,24,62,"EWGwnXPlY111YJqekZ2R"
1418,22,70,"EWGwnXPlY111YJqekZ2R"
1419,1,100,"EWGwnXPlY111YJqekZ2R"
1420,132,149,"EWGwnXPlY111YJqekZ2R"
1421,43,173,"EWGwnXPlY111YJqekZ2R"
1422,6,369,"EWGwnXPlY111YJqekZ2R"
1423,41,388,"EWGwnXPlY111YJqekZ2R"
1424,15,11999,"EWGwnXPlY178QJqekZ2R"
1425,2,12300,"EWGwnXPlY178QJqekZ2R"
1426,1,12750,"EWGwnXPlY178QJqekZ2R"
1427,1,15999,"EWGwnXPlY178QJqekZ2R"
1428,1,16000,"EWGwnXPlY178QJqekZ2R"
1429,1,25000,"EWGwnXPlY178QJqekZ2R"
1430,2,28000,"EWGwnXPlY178QJqekZ2R"
1431,1,30000,"EWGwnXPlY178QJqekZ2R"
1432,2,47500,"EWGwnXPlY178QJqekZ2R"
1433,1,89000,"EWGwnXPlY178QJqekZ2R"
1434,1,150000,"EWGwnXPlY178QJqekZ2R"
1435,4,200000,"EWGwnXPlY178QJqekZ2R"
1436,12,6100,"EWGwnXPlY1MyYJqekZ2R"
1437,7,6500,"EWGwnXPlY1MyYJqekZ2R"
1438,10,6798,"EWGwnXPlY1MyYJqekZ2R"
1439,7,6799,"EWGwnXPlY1MyYJqekZ2R"
1440,43,9450,"EWGwnXPlY1MyYJqekZ2R"
1441,18,9700,"EWGwnXPlY1MyYJqekZ2R"
1442,4,11000,"EWGwnXPlY1MyYJqekZ2R"
1443,3,5000,"EWGwnXPlY1OvQJqekZ2R"
1444,1,90000,"EWGwnXPlY1o4QJqekZ2R"
1445,9,99000,"EWGwnXPlY1o4QJqekZ2R"
1446,2,5000,"EWGwnXPlY1qAYJqekZ2R"
1447,1,5600,"EWGwnXPlY1qAYJqekZ2R"
1448,1,8899,"EWGwnXPlY1qAYJqekZ2R"
1449,1,9000,"EWGwnXPlY1qAYJqekZ2R"
1450,2,9999,"EWGwnXPlY1qAYJqekZ2R"
1451,1,10000,"EWGwnXPlY1qAYJqekZ2R"
1452,1,15000,"EWGwnXPlY1qAYJqekZ2R"
1453,1,25000,"EWGwnXPlY1qAYJqekZ2R"
1454,2,38000,"EWGwnXPlY1qAYJqekZ2R"
1455,1,49999,"EWGwnXPlY1qAYJqekZ2R"
1456,1,99999,"EWGwnXPlY1qAYJqekZ2R"
1457,2,749,"EWGwnXPlY1xyNJqekZ2R"
1458,1,750,"EWGwnXPlY1xyNJqekZ2R"
1459,1,790,"EWGwnXPlY1xyNJqekZ2R"
1460,1,800,"EWGwnXPlY1xyNJqekZ2R"
1461,1,800,"EWGwnXPlY1xyNJqekZ2R"
1462,1,800,"EWGwnXPlY1xyNJqekZ2R"
1463,1,840,"EWGwnXPlY1xyNJqekZ2R"
1464,1,845,"EWGwnXPlY1xyNJqekZ2R"
1465,1,849,"EWGwnXPlY1xyNJqekZ2R"
1466,1,849,"EWGwnXPlY1xyNJqekZ2R"
1467,1,850,"EWGwnXPlY1xyNJqekZ2R"
1468,1,865,"EWGwnXPlY1xyNJqekZ2R"
1469,1,900,"EWGwnXPlY1xyNJqekZ2R"
1470,1,900,"EWGwnXPlY1xyNJqekZ2R"
1471,2,1000,"EWGwnXPlY1xyNJqekZ2R"
1472,75,100,"EWGwnXPlY1y8YJqekZ2R"
1473,65,100,"EWGwnXPlY1y8YJqekZ2R"
1474,50,100,"EWGwnXPlY1y8YJqekZ2R"
1475,50,100,"EWGwnXPlY1y8YJqekZ2R"
1476,50,108,"EWGwnXPlY1y8YJqekZ2R"
1477,25,108,"EWGwnXPlY1y8YJqekZ2R"
1478,25,108,"EWGwnXPlY1y8YJqekZ2R"
1479,10,108,"EWGwnXPlY1y8YJqekZ2R"
1480,105,109,"EWGwnXPlY1y8YJqekZ2R"
1481,55,109,"EWGwnXPlY1y8YJqekZ2R"
1482,45,109,"EWGwnXPlY1y8YJqekZ2R"
1483,25,109,"EWGwnXPlY1y8YJqekZ2R"
1484,25,109,"EWGwnXPlY1y8YJqekZ2R"
1485,350,110,"EWGwnXPlY1y8YJqekZ2R"
1486,104,110,"EWGwnXPlY1y8YJqekZ2R"
1487,65,69,"ElzPeorXNV0pLaW0kv53"
1488,7,70,"ElzPeorXNV0pLaW0kv53"
1489,161,72,"ElzPeorXNV0pLaW0kv53"
1490,96,73,"ElzPeorXNV0pLaW0kv53"
1491,131,75,"ElzPeorXNV0pLaW0kv53"
1492,18,160,"ElzPeorXNV0pLaW0kv53"
1493,12,160,"ElzPeorXNV0pLaW0kv53"
1494,112,196,"ElzPeorXNV0pLaW0kv53"
1495,7,200,"ElzPeorXNV0pLaW0kv53"
1496,127,222,"ElzPeorXNV0pLaW0kv53"
1497,1,1200,"ElzPeorXNV0pLaW0kv53"
1498,1,5000,"ElzPeorXNV0pLaW0kv53"
1499,1,5000,"ElzPeorXNV0pLaW0kv53"
1500,1,6000,"ElzPeorXNV0pLaW0kv53"
1501,1,420000,"ElzPeorXNV1JQaW0kv53"
1502,1,950,"ElzPeorXNV4jLaW0kv53"
1503,1,950,"ElzPeorXNV4jLaW0kv53"
1504,1,999,"ElzPeorXNV4jLaW0kv53"
1505,1,1000,"ElzPeorXNV4jLaW0kv53"
1506,1,1000,"ElzPeorXNV4jLaW0kv53"
1507,1,1000,"ElzPeorXNV4jLaW0kv53"
1508,1,1000,"ElzPeorXNV4jLaW0kv53"
1509,3,1200,"ElzPeorXNV4jLaW0kv53"
1510,1,1300,"ElzPeorXNV4jLaW0kv53"
1511,1,1300,"ElzPeorXNV4jLaW0kv53"
1512,4,1488,"ElzPeorXNV4jLaW0kv53"
1513,1,1499,"ElzPeorXNV4jLaW0kv53"
1514,2,1500,"ElzPeorXNV4jLaW0kv53"
1515,1,1500,"ElzPeorXNV4jLaW0kv53"
1516,1,1550,"ElzPeorXNV4jLaW0kv53"
1517,1,400000,"ElzPeorXNV4pLaW0kv53"
1518,1,550000,"ElzPeorXNV4pLaW0kv53"
1519,1,899999,"ElzPeorXNV9pQaW0kv53"
1520,8,10000,"ElzPeorXNVBjNaW0kv53"
1521,3,4444,"ElzPeorXNVK8YaW0kv53"
1522,2,4650,"ElzPeorXNVK8YaW0kv53"
1523,2,4700,"ElzPeorXNVK8YaW0kv53"
1524,2,4900,"ElzPeorXNVK8YaW0kv53"
1525,1,4999,"ElzPeorXNVK8YaW0kv53"
1526,1,5000,"ElzPeorXNVK8YaW0kv53"
1527,1,6000,"ElzPeorXNVK8YaW0kv53"
1528,1,6000,"ElzPeorXNVK8YaW0kv53"
1529,1,7999,"ElzPeorXNVK8YaW0kv53"
1530,1,10000,"ElzPeorXNVK8YaW0kv53"
1531,1,40000,"ElzPeorXNVK8YaW0kv53"
1532,1,47000,"ElzPeorXNVK8YaW0kv53"
1533,1,49990,"ElzPeorXNVK8YaW0kv53"
